Absorbance,Wavenumber
1.268931e+003,-5.789581e-003
1.269413e+003,-5.770618e-003
1.269896e+003,-5.743838e-003
1.270378e+003,-5.713950e-003
1.270860e+003,-5.685990e-003
1.271342e+003,-5.663523e-003
1.271824e+003,-5.647105e-003
1.272306e+003,-5.636377e-003
1.272788e+003,-5.629377e-003
1.273270e+003,-5.625093e-003
1.273753e+003,-5.622672e-003
1.274235e+003,-5.621364e-003
1.274717e+003,-5.619631e-003
1.275199e+003,-5.614823e-003
1.275681e+003,-5.604454e-003
1.276163e+003,-5.586758e-003
1.276645e+003,-5.562519e-003
1.277127e+003,-5.534810e-003
1.277609e+003,-5.508311e-003
1.278092e+003,-5.487732e-003
1.278574e+003,-5.475233e-003
1.279056e+003,-5.470227e-003
1.279538e+003,-5.469278e-003
1.280020e+003,-5.468101e-003
1.280502e+003,-5.463160e-003
1.280984e+003,-5.452689e-003
1.281466e+003,-5.437179e-003
1.281948e+003,-5.418102e-003
1.282431e+003,-5.396832e-003
1.282913e+003,-5.373531e-003
1.283395e+003,-5.347840e-003
1.283877e+003,-5.318645e-003
1.284359e+003,-5.286240e-003
1.284841e+003,-5.251051e-003
1.285323e+003,-5.214418e-003
1.285805e+003,-5.177389e-003
1.286288e+003,-5.139768e-003
1.286770e+003,-5.100538e-003
1.287252e+003,-5.058325e-003
1.287734e+003,-5.012374e-003
1.288216e+003,-4.963535e-003
1.288698e+003,-4.913118e-003
1.289180e+003,-4.862237e-003
1.289662e+003,-4.810269e-003
1.290145e+003,-4.754819e-003
1.290627e+003,-4.692448e-003
1.291109e+003,-4.620068e-003
1.291591e+003,-4.537315e-003
1.292073e+003,-4.446412e-003
1.292555e+003,-4.351915e-003
1.293037e+003,-4.258382e-003
1.293519e+003,-4.168176e-003
1.294001e+003,-4.080708e-003
1.294484e+003,-3.993584e-003
1.294966e+003,-3.903717e-003
1.295448e+003,-3.810744e-003
1.295930e+003,-3.717422e-003
1.296412e+003,-3.629634e-003
1.296894e+003,-3.553035e-003
1.297376e+003,-3.491344e-003
1.297858e+003,-3.444208e-003
1.298340e+003,-3.408672e-003
1.298823e+003,-3.380267e-003
1.299305e+003,-3.356364e-003
1.299787e+003,-3.336899e-003
1.300269e+003,-3.323583e-003
1.300751e+003,-3.318519e-003
1.301233e+003,-3.321018e-003
1.301715e+003,-3.327134e-003
1.302197e+003,-3.331146e-003
1.302680e+003,-3.328581e-003
1.303162e+003,-3.318848e-003
1.303644e+003,-3.306517e-003
1.304126e+003,-3.299842e-003
1.304608e+003,-3.306385e-003
1.305090e+003,-3.329797e-003
1.305572e+003,-3.367609e-003
1.306054e+003,-3.411598e-003
1.306536e+003,-3.453544e-003
1.307019e+003,-3.487959e-003
1.307501e+003,-3.516094e-003
1.307983e+003,-3.544753e-003
1.308465e+003,-3.583367e-003
1.308947e+003,-3.638308e-003
1.309429e+003,-3.710425e-003
1.309911e+003,-3.793894e-003
1.310393e+003,-3.879581e-003
1.310875e+003,-3.960030e-003
1.311358e+003,-4.032979e-003
1.311840e+003,-4.102634e-003
1.312322e+003,-4.177922e-003
1.312804e+003,-4.268717e-003
1.313286e+003,-4.380322e-003
1.313768e+003,-4.512132e-003
1.314250e+003,-4.657538e-003
1.314732e+003,-4.807745e-003
1.315215e+003,-4.953806e-003
1.315697e+003,-5.088552e-003
1.316179e+003,-5.207804e-003
1.316661e+003,-5.308367e-003
1.317143e+003,-5.388618e-003
1.317625e+003,-5.448338e-003
1.318107e+003,-5.490775e-003
1.318589e+003,-5.522804e-003
1.319072e+003,-5.554668e-003
1.319554e+003,-5.597225e-003
1.320036e+003,-5.657897e-003
1.320518e+003,-5.738083e-003
1.321000e+003,-5.832214e-003
1.321482e+003,-5.931260e-003
1.321964e+003,-6.025610e-003
1.322446e+003,-6.108799e-003
1.322928e+003,-6.180244e-003
1.323411e+003,-6.243906e-003
1.323893e+003,-6.304521e-003
1.324375e+003,-6.365584e-003
1.324857e+003,-6.426051e-003
1.325339e+003,-6.481287e-003
1.325821e+003,-6.525810e-003
1.326303e+003,-6.556197e-003
1.326785e+003,-6.573331e-003
1.327267e+003,-6.582012e-003
1.327750e+003,-6.588898e-003
1.328232e+003,-6.598167e-003
1.328714e+003,-6.610731e-003
1.329196e+003,-6.623523e-003
1.329678e+003,-6.632170e-003
1.330160e+003,-6.633312e-003
1.330642e+003,-6.626949e-003
1.331124e+003,-6.615397e-003
1.331607e+003,-6.602213e-003
1.332089e+003,-6.588572e-003
1.332571e+003,-6.572417e-003
1.333053e+003,-6.548624e-003
1.333535e+003,-6.512232e-003
1.334017e+003,-6.460362e-003
1.334499e+003,-6.393696e-003
1.334981e+003,-6.315591e-003
1.335464e+003,-6.228685e-003
1.335946e+003,-6.131570e-003
1.336428e+003,-6.016492e-003
1.336910e+003,-5.869906e-003
1.337392e+003,-5.678861e-003
1.337874e+003,-5.436460e-003
1.338356e+003,-5.150409e-003
1.338838e+003,-4.843233e-003
1.339320e+003,-4.549480e-003
1.339802e+003,-4.303724e-003
1.340285e+003,-4.126495e-003
1.340767e+003,-4.020307e-003
1.341249e+003,-3.970569e-003
1.341731e+003,-3.955006e-003
1.342213e+003,-3.949950e-003
1.342695e+003,-3.935667e-003
1.343177e+003,-3.900729e-003
1.343659e+003,-3.838792e-003
1.344142e+003,-3.749747e-003
1.344624e+003,-3.637027e-003
1.345106e+003,-3.506562e-003
1.345588e+003,-3.364288e-003
1.346070e+003,-3.214764e-003
1.346552e+003,-3.060254e-003
1.347034e+003,-2.900225e-003
1.347516e+003,-2.732696e-003
1.347999e+003,-2.556143e-003
1.348481e+003,-2.372532e-003
1.348963e+003,-2.188612e-003
1.349445e+003,-2.016092e-003
1.349927e+003,-1.868314e-003
1.350409e+003,-1.757513e-003
1.350891e+003,-1.689230e-003
1.351373e+003,-1.660713e-003
1.351855e+003,-1.661175e-003
1.352338e+003,-1.677183e-003
1.352820e+003,-1.696095e-003
1.353302e+003,-1.710749e-003
1.353784e+003,-1.721674e-003
1.354266e+003,-1.734511e-003
1.354748e+003,-1.756787e-003
1.355230e+003,-1.792459e-003
1.355712e+003,-1.840666e-003
1.356194e+003,-1.896191e-003
1.356677e+003,-1.952930e-003
1.357159e+003,-2.006231e-003
1.357641e+003,-2.053787e-003
1.358123e+003,-2.094710e-003
1.358605e+003,-2.124288e-003
1.359087e+003,-2.132267e-003
1.359569e+003,-2.099855e-003
1.360051e+003,-2.002042e-003
1.360534e+003,-1.815524e-003
1.361016e+003,-1.526285e-003
1.361498e+003,-1.141556e-003
1.361980e+003,-6.941333e-004
1.362462e+003,-2.400560e-004
1.362944e+003,1.626192e-004
1.363426e+003,4.737105e-004
1.363908e+003,6.814720e-004
1.364391e+003,7.997965e-004
1.364873e+003,8.571947e-004
1.365355e+003,8.856807e-004
1.365837e+003,9.103171e-004
1.366319e+003,9.475731e-004
1.366801e+003,1.001338e-003
1.367283e+003,1.061885e-003
1.367765e+003,1.105033e-003
1.368247e+003,1.098024e-003
1.368729e+003,1.008943e-003
1.369212e+003,8.143030e-004
1.369694e+003,5.087728e-004
1.370176e+003,1.070693e-004
1.370658e+003,-3.563098e-004
1.371140e+003,-8.376816e-004
1.371622e+003,-1.286708e-003
1.372104e+003,-1.656488e-003
1.372586e+003,-1.916182e-003
1.373069e+003,-2.057975e-003
1.373551e+003,-2.104702e-003
1.374033e+003,-2.101404e-003
1.374515e+003,-2.104768e-003
1.374997e+003,-2.157391e-003
1.375479e+003,-2.277154e-003
1.375961e+003,-2.461036e-003
1.376443e+003,-2.693973e-003
1.376926e+003,-2.959169e-003
1.377408e+003,-3.244035e-003
1.377890e+003,-3.542748e-003
1.378372e+003,-3.853670e-003
1.378854e+003,-4.176741e-003
1.379336e+003,-4.510229e-003
1.379818e+003,-4.848803e-003
1.380300e+003,-5.184330e-003
1.380782e+003,-5.508147e-003
1.381265e+003,-5.813056e-003
1.381747e+003,-6.096547e-003
1.382229e+003,-6.360588e-003
1.382711e+003,-6.610665e-003
1.383193e+003,-6.850097e-003
1.383675e+003,-7.076781e-003
1.384157e+003,-7.277247e-003
1.384639e+003,-7.429418e-003
1.385121e+003,-7.504328e-003
1.385604e+003,-7.477915e-003
1.386086e+003,-7.345276e-003
1.386568e+003,-7.133303e-003
1.387050e+003,-6.898300e-003
1.387532e+003,-6.703857e-003
1.388014e+003,-6.599896e-003
1.388496e+003,-6.602344e-003
1.388978e+003,-6.698376e-003
1.389461e+003,-6.857631e-003
1.389943e+003,-7.049430e-003
1.390425e+003,-7.248736e-003
1.390907e+003,-7.437594e-003
1.391389e+003,-7.604295e-003
1.391871e+003,-7.734967e-003
1.392353e+003,-7.810572e-003
1.392835e+003,-7.809986e-003
1.393318e+003,-7.717618e-003
1.393800e+003,-7.540475e-003
1.394282e+003,-7.316574e-003
1.394764e+003,-7.110551e-003
1.395246e+003,-6.982170e-003
1.395728e+003,-6.957421e-003
1.396210e+003,-7.016502e-003
1.396692e+003,-7.106021e-003
1.397174e+003,-7.157585e-003
1.397656e+003,-7.117201e-003
1.398139e+003,-6.970855e-003
1.398621e+003,-6.757034e-003
1.399103e+003,-6.555185e-003
1.399585e+003,-6.442995e-003
1.400067e+003,-6.466238e-003
1.400549e+003,-6.617029e-003
1.401031e+003,-6.847814e-003
1.401513e+003,-7.090406e-003
1.401996e+003,-7.282689e-003
1.402478e+003,-7.379743e-003
1.402960e+003,-7.361207e-003
1.403442e+003,-7.236614e-003
1.403924e+003,-7.040008e-003
1.404406e+003,-6.819665e-003
1.404888e+003,-6.618922e-003
1.405370e+003,-6.468164e-003
1.405853e+003,-6.379526e-003
1.406335e+003,-6.351903e-003
1.406817e+003,-6.375543e-003
1.407299e+003,-6.435584e-003
1.407781e+003,-6.511938e-003
1.408263e+003,-6.578553e-003
1.408745e+003,-6.610045e-003
1.409227e+003,-6.588572e-003
1.409709e+003,-6.511285e-003
1.410192e+003,-6.394937e-003
1.410674e+003,-6.271340e-003
1.411156e+003,-6.174888e-003
1.411638e+003,-6.126343e-003
1.412120e+003,-6.128434e-003
1.412602e+003,-6.167341e-003
1.413084e+003,-6.224701e-003
1.413566e+003,-6.288388e-003
1.414048e+003,-6.359053e-003
1.414531e+003,-6.447728e-003
1.415013e+003,-6.563507e-003
1.415495e+003,-6.700659e-003
1.415977e+003,-6.826515e-003
1.416459e+003,-6.877101e-003
1.416941e+003,-6.775140e-003
1.417423e+003,-6.453997e-003
1.417905e+003,-5.908837e-003
1.418388e+003,-5.227710e-003
1.418870e+003,-4.579644e-003
1.419352e+003,-4.123377e-003
1.419834e+003,-3.922992e-003
1.420316e+003,-3.940461e-003
1.420798e+003,-4.078837e-003
1.421280e+003,-4.235283e-003
1.421762e+003,-4.321210e-003
1.422245e+003,-4.282464e-003
1.422727e+003,-4.096496e-003
1.423209e+003,-3.778752e-003
1.423691e+003,-3.376979e-003
1.424173e+003,-2.959466e-003
1.424655e+003,-2.587204e-003
1.425137e+003,-2.290305e-003
1.425619e+003,-2.065659e-003
1.426101e+003,-1.883358e-003
1.426584e+003,-1.698670e-003
1.427066e+003,-1.458824e-003
1.427548e+003,-1.115349e-003
1.428030e+003,-6.337891e-004
1.428512e+003,-5.533349e-006
1.428994e+003,7.441982e-004
1.429476e+003,1.559334e-003
1.429958e+003,2.368140e-003
1.430441e+003,3.109302e-003
1.430923e+003,3.740260e-003
1.431405e+003,4.245104e-003
1.431887e+003,4.629958e-003
1.432369e+003,4.915950e-003
1.432851e+003,5.134699e-003
1.433333e+003,5.327193e-003
1.433815e+003,5.551419e-003
1.434297e+003,5.880636e-003
1.434780e+003,6.400283e-003
1.435262e+003,7.178816e-003
1.435744e+003,8.212023e-003
1.436226e+003,9.378737e-003
1.436708e+003,1.046862e-002
1.437190e+003,1.130026e-002
1.437672e+003,1.180069e-002
1.438154e+003,1.201623e-002
1.438636e+003,1.205418e-002
1.439119e+003,1.203582e-002
1.439601e+003,1.205690e-002
1.440083e+003,1.217418e-002
1.440565e+003,1.240070e-002
1.441047e+003,1.270936e-002
1.441529e+003,1.304764e-002
1.442011e+003,1.336188e-002
1.442493e+003,1.362240e-002
1.442976e+003,1.382913e-002
1.443458e+003,1.400775e-002
1.443940e+003,1.419066e-002
1.444422e+003,1.440828e-002
1.444904e+003,1.468090e-002
1.445386e+003,1.502460e-002
1.445868e+003,1.545964e-002
1.446350e+003,1.601216e-002
1.446833e+003,1.670506e-002
1.447315e+003,1.753846e-002
1.447797e+003,1.847703e-002
1.448279e+003,1.945852e-002
1.448761e+003,2.042547e-002
1.449243e+003,2.136052e-002
1.449725e+003,2.229903e-002
1.450207e+003,2.331735e-002
1.450689e+003,2.449685e-002
1.451172e+003,2.588988e-002
1.451654e+003,2.748499e-002
1.452136e+003,2.920862e-002
1.452618e+003,3.094410e-002
1.453100e+003,3.260089e-002
1.453582e+003,3.416048e-002
1.454064e+003,3.571408e-002
1.454546e+003,3.747584e-002
1.455028e+003,3.980202e-002
1.455511e+003,4.317586e-002
1.455993e+003,4.808142e-002
1.456475e+003,5.482530e-002
1.456957e+003,6.332471e-002
1.457439e+003,7.315164e-002
1.457921e+003,8.395751e-002
1.458403e+003,9.552767e-002
1.458885e+003,1.076556e-001
1.459368e+003,1.199829e-001
1.459850e+003,1.319477e-001
1.460332e+003,1.428071e-001
1.460814e+003,1.516946e-001
1.461296e+003,1.578719e-001
1.461778e+003,1.606556e-001
1.462260e+003,1.595637e-001
1.462742e+003,1.544430e-001
1.463224e+003,1.456799e-001
1.463707e+003,1.343707e-001
1.464189e+003,1.221576e-001
1.464671e+003,1.108779e-001
1.465153e+003,1.017794e-001
1.465635e+003,9.521871e-002
1.466117e+003,9.082565e-002
1.466599e+003,8.794224e-002
1.467081e+003,8.596861e-002
1.467563e+003,8.454653e-002
1.468046e+003,8.360100e-002
1.468528e+003,8.328592e-002
1.469010e+003,8.390622e-002
1.469492e+003,8.581189e-002
1.469974e+003,8.929548e-002
1.470456e+003,9.438387e-002
1.470938e+003,1.005876e-001
1.471420e+003,1.065004e-001
1.471903e+003,1.100056e-001
1.472385e+003,1.091301e-001
1.472867e+003,1.031797e-001
1.473349e+003,9.309117e-002
1.473831e+003,8.059819e-002
1.474313e+003,6.733712e-002
1.474795e+003,5.442103e-002
1.475277e+003,4.262308e-002
1.475760e+003,3.244733e-002
1.476242e+003,2.413654e-002
1.476724e+003,1.771234e-002
1.477206e+003,1.294941e-002
1.477688e+003,9.483607e-003
1.478170e+003,6.924592e-003
1.478652e+003,4.966253e-003
1.479134e+003,3.414397e-003
1.479616e+003,2.168528e-003
1.480099e+003,1.185164e-003
1.480581e+003,4.245882e-004
1.481063e+003,-1.795494e-004
1.481545e+003,-7.090526e-004
1.482027e+003,-1.240951e-003
1.482509e+003,-1.811762e-003
1.482991e+003,-2.409899e-003
1.483473e+003,-2.990629e-003
1.483955e+003,-3.505675e-003
1.484438e+003,-3.926341e-003
1.484920e+003,-4.254215e-003
1.485402e+003,-4.517181e-003
1.485884e+003,-4.751182e-003
1.486366e+003,-4.975000e-003
1.486848e+003,-5.171855e-003
1.487330e+003,-5.288728e-003
1.487812e+003,-5.260970e-003
1.488295e+003,-5.052987e-003
1.488777e+003,-4.694086e-003
1.489259e+003,-4.288041e-003
1.489741e+003,-3.969584e-003
1.490223e+003,-3.848743e-003
1.490705e+003,-3.956254e-003
1.491187e+003,-4.254674e-003
1.491669e+003,-4.677206e-003
1.492151e+003,-5.164685e-003
1.492634e+003,-5.673072e-003
1.493116e+003,-6.167374e-003
1.493598e+003,-6.616311e-003
1.494080e+003,-6.977702e-003
1.494562e+003,-7.200051e-003
1.495044e+003,-7.240394e-003
1.495526e+003,-7.088451e-003
1.496008e+003,-6.790863e-003
1.496490e+003,-6.441754e-003
1.496973e+003,-6.150289e-003
1.497455e+003,-5.981460e-003
1.497937e+003,-5.939953e-003
1.498419e+003,-5.986885e-003
1.498901e+003,-6.077596e-003
1.499383e+003,-6.188215e-003
1.499865e+003,-6.327020e-003
1.500347e+003,-6.521665e-003
1.500830e+003,-6.803911e-003
1.501312e+003,-7.189231e-003
1.501794e+003,-7.670515e-003
1.502276e+003,-8.218703e-003
1.502758e+003,-8.792047e-003
1.503240e+003,-9.345503e-003
1.503722e+003,-9.823206e-003
1.504204e+003,-1.015737e-002
1.504687e+003,-1.025032e-002
1.505169e+003,-9.966910e-003
1.505651e+003,-9.178560e-003
1.506133e+003,-7.909590e-003
1.506615e+003,-6.487979e-003
1.507097e+003,-5.387440e-003
1.507579e+003,-4.883730e-003
1.508061e+003,-4.924945e-003
1.508543e+003,-5.310069e-003
1.509026e+003,-5.839471e-003
1.509508e+003,-6.372571e-003
1.509990e+003,-6.826809e-003
1.510472e+003,-7.164364e-003
1.510954e+003,-7.396715e-003
1.511436e+003,-7.571539e-003
1.511918e+003,-7.753161e-003
1.512400e+003,-7.990696e-003
1.512882e+003,-8.297897e-003
1.513365e+003,-8.643763e-003
1.513847e+003,-8.965824e-003
1.514329e+003,-9.180345e-003
1.514811e+003,-9.215314e-003
1.515293e+003,-9.043552e-003
1.515775e+003,-8.717392e-003
1.516257e+003,-8.367489e-003
1.516739e+003,-8.147039e-003
1.517222e+003,-8.157379e-003
1.517704e+003,-8.395375e-003
1.518186e+003,-8.774643e-003
1.518668e+003,-9.165681e-003
1.519150e+003,-9.443264e-003
1.519632e+003,-9.493676e-003
1.520114e+003,-9.253071e-003
1.520596e+003,-8.749866e-003
1.521078e+003,-8.139722e-003
1.521561e+003,-7.638676e-003
1.522043e+003,-7.392903e-003
1.522525e+003,-7.418213e-003
1.523007e+003,-7.631318e-003
1.523489e+003,-7.922474e-003
1.523971e+003,-8.191749e-003
1.524453e+003,-8.372365e-003
1.524935e+003,-8.428685e-003
1.525417e+003,-8.364174e-003
1.525900e+003,-8.218247e-003
1.526382e+003,-8.056563e-003
1.526864e+003,-7.945476e-003
1.527346e+003,-7.926899e-003
1.527828e+003,-8.018214e-003
1.528310e+003,-8.213110e-003
1.528792e+003,-8.492636e-003
1.529274e+003,-8.829386e-003
1.529757e+003,-9.191634e-003
1.530239e+003,-9.539479e-003
1.530721e+003,-9.816824e-003
1.531203e+003,-9.956709e-003
1.531685e+003,-9.883971e-003
1.532167e+003,-9.550760e-003
1.532649e+003,-8.987634e-003
1.533131e+003,-8.346850e-003
1.533614e+003,-7.851965e-003
1.534096e+003,-7.667422e-003
1.534578e+003,-7.835760e-003
1.535060e+003,-8.289218e-003
1.535542e+003,-8.920674e-003
1.536024e+003,-9.614026e-003
1.536506e+003,-1.026984e-002
1.536988e+003,-1.079103e-002
1.537470e+003,-1.107168e-002
1.537953e+003,-1.100779e-002
1.538435e+003,-1.052295e-002
1.538917e+003,-9.640406e-003
1.539399e+003,-8.532079e-003
1.539881e+003,-7.500745e-003
1.540363e+003,-6.800812e-003
1.540845e+003,-6.501754e-003
1.541327e+003,-6.513309e-003
1.541809e+003,-6.694069e-003
1.542292e+003,-6.922725e-003
1.542774e+003,-7.111008e-003
1.543256e+003,-7.215237e-003
1.543738e+003,-7.234529e-003
1.544220e+003,-7.213575e-003
1.544702e+003,-7.222862e-003
1.545184e+003,-7.331561e-003
1.545666e+003,-7.572744e-003
1.546149e+003,-7.931291e-003
1.546631e+003,-8.352343e-003
1.547113e+003,-8.758796e-003
1.547595e+003,-9.073763e-003
1.548077e+003,-9.231825e-003
1.548559e+003,-9.212719e-003
1.549041e+003,-9.058543e-003
1.549523e+003,-8.873961e-003
1.550005e+003,-8.769901e-003
1.550488e+003,-8.813801e-003
1.550970e+003,-8.997306e-003
1.551452e+003,-9.255990e-003
1.551934e+003,-9.500419e-003
1.552416e+003,-9.656738e-003
1.552898e+003,-9.698831e-003
1.553380e+003,-9.663382e-003
1.553862e+003,-9.642123e-003
1.554344e+003,-9.736643e-003
1.554827e+003,-1.001399e-002
1.555309e+003,-1.046945e-002
1.555791e+003,-1.102872e-002
1.556273e+003,-1.154407e-002
1.556755e+003,-1.180473e-002
1.557237e+003,-1.151226e-002
1.557719e+003,-1.036826e-002
1.558201e+003,-8.384942e-003
1.558684e+003,-6.251091e-003
1.559166e+003,-4.899490e-003
1.559648e+003,-4.613413e-003
1.560130e+003,-5.072964e-003
1.560612e+003,-5.869056e-003
1.561094e+003,-6.742289e-003
1.561576e+003,-7.551090e-003
1.562058e+003,-8.227644e-003
1.562541e+003,-8.731648e-003
1.563023e+003,-9.040046e-003
1.563505e+003,-9.160717e-003
1.563987e+003,-9.140278e-003
1.564469e+003,-9.064904e-003
1.564951e+003,-9.025768e-003
1.565433e+003,-9.090506e-003
1.565915e+003,-9.268737e-003
1.566397e+003,-9.515266e-003
1.566880e+003,-9.740628e-003
1.567362e+003,-9.840859e-003
1.567844e+003,-9.726728e-003
1.568326e+003,-9.363468e-003
1.568808e+003,-8.814905e-003
1.569290e+003,-8.244062e-003
1.569772e+003,-7.841943e-003
1.570254e+003,-7.714916e-003
1.570736e+003,-7.861174e-003
1.571219e+003,-8.205567e-003
1.571701e+003,-8.660199e-003
1.572183e+003,-9.146053e-003
1.572665e+003,-9.601419e-003
1.573147e+003,-9.973839e-003
1.573629e+003,-1.019961e-002
1.574111e+003,-1.020582e-002
1.574593e+003,-9.925490e-003
1.575076e+003,-9.344854e-003
1.575558e+003,-8.558038e-003
1.576040e+003,-7.775131e-003
1.576522e+003,-7.223710e-003
1.577004e+003,-7.012133e-003
1.577486e+003,-7.111040e-003
1.577968e+003,-7.407823e-003
1.578450e+003,-7.782681e-003
1.578932e+003,-8.136308e-003
1.579415e+003,-8.410357e-003
1.579897e+003,-8.585359e-003
1.580379e+003,-8.673515e-003
1.580861e+003,-8.707260e-003
1.581343e+003,-8.722069e-003
1.581825e+003,-8.742170e-003
1.582307e+003,-8.771135e-003
1.582789e+003,-8.797957e-003
1.583271e+003,-8.809028e-003
1.583754e+003,-8.799807e-003
1.584236e+003,-8.778636e-003
1.584718e+003,-8.763018e-003
1.585200e+003,-8.766817e-003
1.585682e+003,-8.793346e-003
1.586164e+003,-8.832373e-003
1.586646e+003,-8.866104e-003
1.587128e+003,-8.878571e-003
1.587611e+003,-8.864871e-003
1.588093e+003,-8.833476e-003
1.588575e+003,-8.801203e-003
1.589057e+003,-8.783507e-003
1.589539e+003,-8.786819e-003
1.590021e+003,-8.806236e-003
1.590503e+003,-8.830424e-003
1.590985e+003,-8.847924e-003
1.591468e+003,-8.853768e-003
1.591950e+003,-8.850587e-003
1.592432e+003,-8.843996e-003
1.592914e+003,-8.836268e-003
1.593396e+003,-8.824256e-003
1.593878e+003,-8.800034e-003
1.594360e+003,-8.758277e-003
1.594842e+003,-8.703427e-003
1.595324e+003,-8.650909e-003
1.595807e+003,-8.621026e-003
1.596289e+003,-8.630673e-003
1.596771e+003,-8.682382e-003
1.597253e+003,-8.764089e-003
1.597735e+003,-8.853054e-003
1.598217e+003,-8.926809e-003
1.598699e+003,-8.972770e-003
1.599181e+003,-8.991173e-003
1.599663e+003,-8.993249e-003
1.600146e+003,-8.991984e-003
1.600628e+003,-8.994255e-003
1.601110e+003,-8.996041e-003
1.601592e+003,-8.986823e-003
1.602074e+003,-8.958002e-003
1.602556e+003,-8.912169e-003
1.603038e+003,-8.866137e-003
1.603520e+003,-8.844126e-003
1.604003e+003,-8.863962e-003
1.604485e+003,-8.928497e-003
1.604967e+003,-9.020900e-003
1.605449e+003,-9.112213e-003
1.605931e+003,-9.171196e-003
1.606413e+003,-9.179436e-003
1.606895e+003,-9.137552e-003
1.607377e+003,-9.065650e-003
1.607859e+003,-8.990620e-003
1.608342e+003,-8.934080e-003
1.608824e+003,-8.903081e-003
1.609306e+003,-8.892011e-003
1.609788e+003,-8.892693e-003
1.610270e+003,-8.906879e-003
1.610752e+003,-8.949887e-003
1.611234e+003,-9.046862e-003
1.611716e+003,-9.218039e-003
1.612198e+003,-9.466282e-003
1.612681e+003,-9.769495e-003
1.613163e+003,-1.008324e-002
1.613645e+003,-1.034487e-002
1.614127e+003,-1.047731e-002
1.614609e+003,-1.040951e-002
1.615091e+003,-1.009584e-002
1.615573e+003,-9.557794e-003
1.616055e+003,-8.902106e-003
1.616538e+003,-8.304756e-003
1.617020e+003,-7.922019e-003
1.617502e+003,-7.818121e-003
1.617984e+003,-7.970005e-003
1.618466e+003,-8.306381e-003
1.618948e+003,-8.748437e-003
1.619430e+003,-9.219758e-003
1.619912e+003,-9.653919e-003
1.620395e+003,-9.986468e-003
1.620877e+003,-1.015414e-002
1.621359e+003,-1.011358e-002
1.621841e+003,-9.861784e-003
1.622323e+003,-9.464402e-003
1.622805e+003,-9.041312e-003
1.623287e+003,-8.729180e-003
1.623769e+003,-8.607221e-003
1.624251e+003,-8.671371e-003
1.624734e+003,-8.854288e-003
1.625216e+003,-9.067338e-003
1.625698e+003,-9.233414e-003
1.626180e+003,-9.299484e-003
1.626662e+003,-9.251644e-003
1.627144e+003,-9.113706e-003
1.627626e+003,-8.940410e-003
1.628108e+003,-8.791625e-003
1.628590e+003,-8.717132e-003
1.629073e+003,-8.741098e-003
1.629555e+003,-8.864222e-003
1.630037e+003,-9.075807e-003
1.630519e+003,-9.361392e-003
1.631001e+003,-9.706478e-003
1.631483e+003,-1.009062e-002
1.631965e+003,-1.048630e-002
1.632447e+003,-1.085040e-002
1.632930e+003,-1.111587e-002
1.633412e+003,-1.119731e-002
1.633894e+003,-1.099874e-002
1.634376e+003,-1.045897e-002
1.634858e+003,-9.618726e-003
1.635340e+003,-8.675464e-003
1.635822e+003,-7.903896e-003
1.636304e+003,-7.483908e-003
1.636786e+003,-7.428539e-003
1.637269e+003,-7.631969e-003
1.637751e+003,-7.966004e-003
1.638233e+003,-8.324877e-003
1.638715e+003,-8.645095e-003
1.639197e+003,-8.898243e-003
1.639679e+003,-9.084179e-003
1.640161e+003,-9.225987e-003
1.640643e+003,-9.360354e-003
1.641125e+003,-9.525574e-003
1.641608e+003,-9.748437e-003
1.642090e+003,-1.003795e-002
1.642572e+003,-1.038163e-002
1.643054e+003,-1.074956e-002
1.643536e+003,-1.108993e-002
1.644018e+003,-1.133443e-002
1.644500e+003,-1.140092e-002
1.644982e+003,-1.120228e-002
1.645465e+003,-1.068750e-002
1.645947e+003,-9.902756e-003
1.646429e+003,-9.038327e-003
1.646911e+003,-8.353805e-003
1.647393e+003,-8.051424e-003
1.647875e+003,-8.179588e-003
1.648357e+003,-8.664876e-003
1.648839e+003,-9.389571e-003
1.649322e+003,-1.023971e-002
1.649804e+003,-1.112107e-002
1.650286e+003,-1.191899e-002
1.650768e+003,-1.248432e-002
1.651250e+003,-1.259750e-002
1.651732e+003,-1.197856e-002
1.652214e+003,-1.047731e-002
1.652696e+003,-8.442269e-003
1.653178e+003,-6.734035e-003
1.653661e+003,-5.951523e-003
1.654143e+003,-6.030577e-003
1.654625e+003,-6.584623e-003
1.655107e+003,-7.295624e-003
1.655589e+003,-7.980643e-003
1.656071e+003,-8.564892e-003
1.656553e+003,-9.035698e-003
1.657035e+003,-9.407924e-003
1.657517e+003,-9.711695e-003
1.658000e+003,-9.977207e-003
1.658482e+003,-1.022418e-002
1.658964e+003,-1.045515e-002
1.659446e+003,-1.065294e-002
1.659928e+003,-1.078331e-002
1.660410e+003,-1.080658e-002
1.660892e+003,-1.068808e-002
1.661374e+003,-1.042142e-002
1.661857e+003,-1.004452e-002
1.662339e+003,-9.648411e-003
1.662821e+003,-9.344984e-003
1.663303e+003,-9.218947e-003
1.663785e+003,-9.302987e-003
1.664267e+003,-9.573707e-003
1.664749e+003,-9.975717e-003
1.665231e+003,-1.043905e-002
1.665714e+003,-1.089897e-002
1.666196e+003,-1.129056e-002
1.666678e+003,-1.155146e-002
1.667160e+003,-1.162915e-002
1.667642e+003,-1.148818e-002
1.668124e+003,-1.113272e-002
1.668606e+003,-1.062099e-002
